hour,irradiance_wm2,temperature_c
6443,439.7,18.3
6444,454.9,18.5
6445,439.0,18.3
6446,393.3,17.8
6447,320.9,17.0
6448,226.7,15.9
6449,117.3,14.7
6450,0.0,13.4
6451,0.0,13.4
6452,0.0,13.4
6453,0.0,13.4
6454,0.0,13.3
6455,0.0,13.3
6456,0.0,13.3
6457,0.0,13.3
6458,0.0,13.3
6459,0.0,13.3
6460,0.0,13.3
6461,0.0,13.3
6462,0.0,13.3
6463,116.0,14.5
6464,223.9,15.7
6465,316.3,16.8
6466,387.1,17.5
6467,431.4,18.0
6468,446.3,18.2
6469,430.8,18.0
6470,385.9,17.5
6471,314.8,16.7
6472,222.4,15.7
6473,115.1,14.4
6474,0.0,13.1
6475,0.0,13.1
6476,0.0,13.1
6477,0.0,13.1
6478,0.0,13.1
6479,0.0,13.1
6480,0.0,13.1
6481,0.0,13.1
6482,0.0,13.0
6483,0.0,13.0
6484,0.0,13.0
6485,0.0,13.0
6486,0.0,13.0
6487,113.8,14.3
6488,219.6,15.5
6489,310.3,16.5
6490,379.7,17.3
6491,423.2,17.8
6492,437.8,17.9
6493,422.5,17.8
6494,378.5,17.2
6495,308.8,16.4
6496,218.2,15.4
6497,112.8,14.2
6498,0.0,12.9
6499,0.0,12.9
6500,0.0,12.9
6501,0.0,12.8
6502,0.0,12.8
6503,0.0,12.8
6504,0.0,12.8
6505,0.0,12.8
6506,0.0,12.8
6507,0.0,12.8
6508,0.0,12.8
6509,0.0,12.8
6510,0.0,12.7
6511,111.6,14.0
6512,215.3,15.2
6513,304.3,16.3
6514,372.3,17.0
6515,414.9,17.5
6516,429.2,17.7
6517,414.3,17.5
6518,371.1,17.0
6519,302.8,16.2
6520,213.9,15.1
6521,110.6,13.9
6522,0.0,12.6
6523,0.0,12.6
6524,0.0,12.6
6525,0.0,12.6
6526,0.0,12.6
6527,0.0,12.6
6528,0.0,12.6
6529,0.0,12.5
6530,0.0,12.5
6531,0.0,12.5
6532,0.0,12.5
6533,0.0,12.5
6534,0.0,12.5
6535,109.3,13.8
6536,211.1,15.0
6537,298.2,16.0
6538,365.0,16.8
6539,406.7,17.3
6540,420.7,17.4
6541,406.0,17.2
6542,363.7,16.7
6543,296.7,15.9
6544,209.7,14.9
6545,108.4,13.7
6546,0.0,12.4
6547,0.0,12.4
6548,0.0,12.3
6549,0.0,12.3
6550,0.0,12.3
6551,0.0,12.3
6552,0.0,12.3
6553,0.0,12.3
6554,0.0,12.3
6555,0.0,12.3
6556,0.0,12.3
6557,0.0,12.3
6558,0.0,12.2
6559,107.2,13.5
6560,206.8,14.7
6561,292.2,15.7
6562,357.6,16.5
6563,398.5,17.0
6564,412.2,17.2
6565,397.8,17.0
6566,356.4,16.5
6567,290.7,15.7
6568,205.4,14.6
6569,106.2,13.4
6570,0.0,12.1
6571,0.0,12.1
6572,0.0,12.1
6573,0.0,12.1
6574,0.0,12.1
6575,0.0,12.1
6576,0.0,12.0
6577,0.0,12.0
6578,0.0,12.0
6579,0.0,12.0
6580,0.0,12.0
6581,0.0,12.0
6582,0.0,12.0
6583,105.0,13.3
6584,202.6,14.5
6585,286.3,15.5
6586,350.3,16.3
6587,390.4,16.8
6588,403.8,16.9
6589,389.7,16.7
6590,349.1,16.2
6591,284.8,15.4
6592,201.2,14.4
6593,104.0,13.2
6594,0.0,11.9
6595,0.0,11.8
6596,0.0,11.8
6597,0.0,11.8
6598,0.0,11.8
6599,0.0,11.8
6600,0.0,11.8
6601,0.0,11.8
6602,0.0,11.8
6603,0.0,11.8
6604,0.0,11.8
6605,0.0,11.7
6606,0.0,11.7
6607,102.8,13.0
6608,198.4,14.2
6609,280.3,15.2
6610,343.0,16.0
6611,382.2,16.5
6612,395.3,16.7
6613,381.5,16.5
6614,341.8,16.0
6615,278.8,15.2
6616,197.0,14.1
6617,101.9,12.9
6618,0.0,11.6
6619,0.0,11.6
6620,0.0,11.6
6621,0.0,11.6
6622,0.0,11.6
6623,0.0,11.6
6624,0.0,11.5
6625,0.0,11.5
6626,0.0,11.5
6627,0.0,11.5
6628,0.0,11.5
6629,0.0,11.5
6630,0.0,11.5
6631,100.6,12.8
6632,194.2,14.0
6633,274.4,15.0
6634,335.7,15.8
6635,374.1,16.3
6636,386.9,16.4
6637,373.4,16.2
6638,334.5,15.7
6639,272.9,14.9
6640,192.8,13.9
6641,99.7,12.7
6642,0.0,11.4
6643,0.0,11.3
6644,0.0,11.3
6645,0.0,11.3
6646,0.0,11.3
6647,0.0,11.3
6648,0.0,11.3
6649,0.0,11.3
6650,0.0,11.3
6651,0.0,11.3
6652,0.0,11.3
6653,0.0,11.2
6654,0.0,11.2
6655,98.4,12.5
6656,190.0,13.7
6657,268.4,14.7
6658,328.5,15.5
6659,366.0,16.0
6660,378.6,16.2
6661,365.3,16.0
6662,327.3,15.5
6663,267.0,14.7
6664,188.6,13.6
6665,97.5,12.4
6666,0.0,11.1
6667,0.0,11.1
6668,0.0,11.1
6669,0.0,11.1
6670,0.0,11.1
6671,0.0,11.1
6672,0.0,11.0
6673,0.0,11.0
6674,0.0,11.0
6675,0.0,11.0
6676,0.0,11.0
6677,0.0,11.0
6678,0.0,11.0
6679,96.3,12.3
6680,185.8,13.5
6681,262.5,14.5
6682,321.2,15.3
6683,358.0,15.8
6684,370.2,15.9
6685,357.3,15.7
6686,320.0,15.2
6687,261.1,14.4
6688,184.4,13.4
6689,95.4,12.2
6690,0.0,10.9
6691,0.0,10.8
6692,0.0,10.8
6693,0.0,10.8
6694,0.0,10.8
6695,0.0,10.8
6696,0.0,10.8
6697,0.0,10.8
6698,0.0,10.8
6699,0.0,10.8
6700,0.0,10.8
6701,0.0,10.7
6702,0.0,10.7
6703,94.1,12.0
6704,181.7,13.2
6705,256.7,14.2
6706,314.1,15.0
6707,350.0,15.5
6708,362.0,15.7
6709,349.3,15.5
6710,312.9,15.0
6711,255.2,14.2
6712,180.3,13.1
6713,93.2,11.9
6714,0.0,10.6
6715,0.0,10.6
6716,0.0,10.6
6717,0.0,10.6
6718,0.0,10.6
6719,0.0,10.6
6720,0.0,10.5
6721,0.0,10.5
6722,0.0,10.5
6723,0.0,10.5
6724,0.0,10.5
6725,0.0,10.5
6726,0.0,10.5
6727,92.0,11.8
6728,177.5,13.0
6729,250.8,14.0
6730,306.9,14.8
6731,342.0,15.3
6732,353.7,15.4
6733,341.3,15.2
6734,305.7,14.7
6735,249.4,13.9
6736,176.2,12.9
6737,91.1,11.7
6738,0.0,10.4
6739,0.0,10.4
6740,0.0,10.3
6741,0.0,10.3
6742,0.0,10.3
6743,0.0,10.3
6744,0.0,10.3
6745,0.0,10.3
6746,0.0,10.3
6747,0.0,10.3
6748,0.0,10.3
6749,0.0,10.3
6750,0.0,10.2
6751,89.9,11.5
6752,173.4,12.7
6753,245.0,13.7
6754,299.8,14.5
6755,334.0,15.0
6756,345.5,15.2
6757,333.4,15.0
6758,298.6,14.5
6759,243.6,13.7
6760,172.1,12.6
6761,89.0,11.4
6762,0.0,10.1
6763,0.0,10.1
6764,0.0,10.1
6765,0.0,10.1
6766,0.0,10.1
6767,0.0,10.1
6768,0.0,10.1
6769,0.0,10.0
6770,0.0,10.0
6771,0.0,10.0
6772,0.0,10.0
6773,0.0,10.0
6774,0.0,10.0
6775,87.7,11.3
6776,169.3,12.5
6777,239.2,13.5
6778,292.7,14.3
6779,326.2,14.8
6780,337.3,14.9
6781,325.5,14.8
6782,291.5,14.2
6783,237.8,13.4
6784,168.0,12.4
6785,86.9,11.2
6786,0.0,9.9
6787,0.0,9.9
6788,0.0,9.9
6789,0.0,9.8
6790,0.0,9.8
6791,0.0,9.8
6792,0.0,9.8
6793,0.0,9.8
6794,0.0,9.8
6795,0.0,9.8
6796,0.0,9.8
6797,0.0,9.8
6798,0.0,9.8
6799,85.6,11.0
6800,165.3,12.2
6801,233.5,13.3
6802,285.7,14.0
6803,318.3,14.5
6804,329.2,14.7
6805,317.7,14.5
6806,284.5,14.0
6807,232.1,13.2
6808,163.9,12.2
6809,84.8,10.9
6810,0.0,9.6
6811,0.0,9.6
6812,0.0,9.6
6813,0.0,9.6
6814,0.0,9.6
6815,0.0,9.6
6816,0.0,9.6
6817,0.0,9.6
6818,0.0,9.6
6819,0.0,9.5
6820,0.0,9.5
6821,0.0,9.5
6822,0.0,9.5
6823,83.6,10.8
6824,161.2,12.0
6825,227.8,13.0
6826,278.7,13.8
6827,310.5,14.3
6828,321.2,14.5
6829,309.9,14.3
6830,277.5,13.8
6831,226.4,13.0
6832,159.9,11.9
6833,82.7,10.7
6834,0.0,9.4
6835,0.0,9.4
6836,0.0,9.4
6837,0.0,9.4
6838,0.0,9.4
6839,0.0,9.3
6840,0.0,9.3
6841,0.0,9.3
6842,0.0,9.3
6843,0.0,9.3
6844,0.0,9.3
6845,0.0,9.3
6846,0.0,9.3
6847,81.5,10.6
6848,157.2,11.8
6849,222.1,12.8
6850,271.8,13.6
6851,302.8,14.1
6852,313.1,14.2
6853,302.1,14.0
6854,270.6,13.5
6855,220.7,12.7
6856,155.9,11.7
6857,80.6,10.5
6858,0.0,9.2
6859,0.0,9.1
6860,0.0,9.1
6861,0.0,9.1
6862,0.0,9.1
6863,0.0,9.1
6864,0.0,9.1
6865,0.0,9.1
6866,0.0,9.1
6867,0.0,9.1
6868,0.0,9.1
6869,0.0,9.0
6870,0.0,9.0
6871,79.4,10.3
6872,153.3,11.5
6873,216.5,12.5
6874,264.9,13.3
6875,295.1,13.8
6876,305.2,14.0
6877,294.5,13.8
6878,263.7,13.3
6879,215.1,12.5
6880,151.9,11.4
6881,78.6,10.2
6882,0.0,8.9
6883,0.0,8.9
6884,0.0,8.9
6885,0.0,8.9
6886,0.0,8.9
6887,0.0,8.9
6888,0.0,8.9
6889,0.0,8.8
6890,0.0,8.8
6891,0.0,8.8
6892,0.0,8.8
6893,0.0,8.8
6894,0.0,8.8
6895,77.4,10.1
6896,149.3,11.3
6897,210.9,12.3
6898,258.0,13.1
6899,287.5,13.6
6900,297.3,13.7
6901,286.8,13.6
6902,256.9,13.1
6903,209.5,12.2
6904,148.0,11.2
6905,76.5,10.0
6906,0.0,8.7
6907,0.0,8.7
6908,0.0,8.7
6909,0.0,8.7
6910,0.0,8.6
6911,0.0,8.6
6912,0.0,8.6
6913,0.0,8.6
6914,0.0,8.6
6915,0.0,8.6
6916,0.0,8.6
6917,0.0,8.6
6918,0.0,8.6
6919,75.3,9.9
6920,145.4,11.0
6921,205.4,12.1
6922,251.2,12.9
6923,279.9,13.3
6924,289.4,13.5
6925,279.3,13.3
6926,250.1,12.8
6927,204.0,12.0
6928,144.1,11.0
6929,74.5,9.8
6930,0.0,8.5
6931,0.0,8.4
6932,0.0,8.4
6933,0.0,8.4
6934,0.0,8.4
6935,0.0,8.4
6936,0.0,8.4
6937,0.0,8.4
6938,0.0,8.4
6939,0.0,8.4
6940,0.0,8.4
6941,0.0,8.3
6942,0.0,8.3
6943,73.3,9.6
6944,141.5,10.8
6945,199.9,11.8
6946,244.5,12.6
6947,272.4,13.1
6948,281.7,13.3
6949,271.8,13.1
6950,243.4,12.6
6951,198.5,11.8
6952,140.2,10.7
6953,72.5,9.5
6954,0.0,8.2
6955,0.0,8.2
6956,0.0,8.2
6957,0.0,8.2
6958,0.0,8.2
6959,0.0,8.2
6960,0.0,8.2
6961,0.0,8.2
6962,0.0,8.1
6963,0.0,8.1
6964,0.0,8.1
6965,0.0,8.1
6966,0.0,8.1
6967,71.3,9.4
6968,137.6,10.6
6969,194.4,11.6
6970,237.8,12.4
6971,264.9,12.9
6972,274.0,13.0
6973,264.3,12.9
6974,236.7,12.4
6975,193.0,11.6
6976,136.3,10.5
6977,70.5,9.3
6978,0.0,8.0
6979,0.0,8.0
6980,0.0,8.0
6981,0.0,8.0
6982,0.0,8.0
6983,0.0,7.9
6984,0.0,7.9
6985,0.0,7.9
6986,0.0,7.9
6987,0.0,7.9
6988,0.0,7.9
6989,0.0,7.9
6990,0.0,7.9
6991,69.3,9.2
6992,133.8,10.4
6993,189.0,11.4
6994,231.2,12.2
6995,257.6,12.7
6996,266.3,12.8
6997,256.9,12.6
6998,230.1,12.1
6999,187.6,11.3
7000,132.5,10.3
7001,68.5,9.1
7002,0.0,7.8
7003,0.0,7.8
7004,0.0,7.7
7005,0.0,7.7
7006,0.0,7.7
7007,0.0,7.7
7008,0.0,7.7
7009,0.0,7.7
7010,0.0,7.7
7011,0.0,7.7
7012,0.0,7.7
7013,0.0,7.7
7014,0.0,7.6
7015,67.4,8.9
7016,130.0,10.1
7017,183.6,11.2
7018,224.6,11.9
7019,250.2,12.4
7020,258.7,12.6
7021,249.6,12.4
7022,223.5,11.9
7023,182.3,11.1
7024,128.7,10.1
7025,66.6,8.8
7026,0.0,7.5
7027,0.0,7.5
7028,0.0,7.5
7029,0.0,7.5
7030,0.0,7.5
7031,0.0,7.5
7032,0.0,7.5
7033,0.0,7.5
7034,0.0,7.5
7035,0.0,7.5
7036,0.0,7.4
7037,0.0,7.4
7038,0.0,7.4
7039,65.4,8.7
7040,126.2,9.9
7041,178.3,10.9
7042,218.1,11.7
7043,243.0,12.2
7044,251.2,12.4
7045,242.4,12.2
7046,217.0,11.7
7047,177.0,10.9
7048,125.0,9.8
7049,64.6,8.6
7050,0.0,7.3
7051,0.0,7.3
7052,0.0,7.3
7053,0.0,7.3
7054,0.0,7.3
7055,0.0,7.3
7056,0.0,7.3
7057,0.0,7.2
7058,0.0,7.2
7059,0.0,7.2
7060,0.0,7.2
7061,0.0,7.2
7062,0.0,7.2
7063,63.5,8.5
7064,122.5,9.7
7065,173.1,10.7
7066,211.7,11.5
7067,235.8,12.0
7068,243.8,12.1
7069,235.2,12.0
7070,210.6,11.5
7071,171.7,10.7
7072,121.3,9.6
7073,62.7,8.4
7074,0.0,7.1
7075,0.0,7.1
7076,0.0,7.1
7077,0.0,7.1
7078,0.0,7.1
7079,0.0,7.0
7080,0.0,7.0
7081,0.0,7.0
7082,0.0,7.0
7083,0.0,7.0
7084,0.0,7.0
7085,0.0,7.0
7086,0.0,7.0
7087,61.6,8.3
7088,118.8,9.5
7089,167.9,10.5
7090,205.3,11.3
7091,228.7,11.8
7092,236.5,11.9
7093,228.1,11.8
7094,204.3,11.2
7095,166.6,10.4
7096,117.6,9.4
7097,60.8,8.2
7098,0.0,6.9
7099,0.0,6.9
7100,0.0,6.9
7101,0.0,6.8
7102,0.0,6.8
7103,0.0,6.8
7104,0.0,6.8
7105,0.0,6.8
7106,0.0,6.8
7107,0.0,6.8
7108,0.0,6.8
7109,0.0,6.8
7110,0.0,6.8
7111,59.7,8.1
7112,115.2,9.2
7113,162.7,10.3
7114,199.0,11.1
7115,221.7,11.6
7116,229.2,11.7
7117,221.1,11.5
7118,198.0,11.0
7119,161.4,10.2
7120,114.0,9.2
7121,58.9,8.0
7122,0.0,6.7
7123,0.0,6.7
7124,0.0,6.6
7125,0.0,6.6
7126,0.0,6.6
7127,0.0,6.6
7128,0.0,6.6
7129,0.0,6.6
7130,0.0,6.6
7131,0.0,6.6
7132,0.0,6.6
7133,0.0,6.6
7134,0.0,6.6
7135,57.8,7.8
7136,111.6,9.0
7137,157.6,10.1
7138,192.8,10.8
7139,214.7,11.3
7140,222.0,11.5
7141,214.1,11.3
7142,191.7,10.8
7143,156.3,10.0
7144,110.4,9.0
7145,57.1,7.7
7146,0.0,6.4
7147,0.0,6.4
7148,0.0,6.4
7149,0.0,6.4
7150,0.0,6.4
7151,0.0,6.4
7152,0.0,6.4
7153,0.0,6.4
7154,0.0,6.4
7155,0.0,6.4
7156,0.0,6.4
7157,0.0,6.3
7158,0.0,6.3
7159,56.0,7.6
7160,108.0,8.8
7161,152.6,9.8
7162,186.6,10.6
7163,207.8,11.1
7164,214.9,11.3
7165,207.3,11.1
7166,185.6,10.6
7167,151.3,9.8
7168,106.9,8.8
7169,55.2,7.5
7170,0.0,6.2
7171,0.0,6.2
7172,0.0,6.2
7173,0.0,6.2
7174,0.0,6.2
7175,0.0,6.2
7176,0.0,6.2
7177,0.0,6.2
7178,0.0,6.2
7179,0.0,6.2
7180,0.0,6.1
7181,0.0,6.1
7182,0.0,6.1
7183,54.2,7.4
7184,104.5,8.6
7185,147.6,9.6
7186,180.5,10.4
7187,201.0,10.9
7188,207.9,11.1
7189,200.5,10.9
7190,179.5,10.4
7191,146.4,9.6
7192,103.3,8.5
7193,53.4,7.3
7194,0.0,6.0
7195,0.0,6.0
7196,0.0,6.0
7197,0.0,6.0
7198,0.0,6.0
7199,0.0,6.0
7200,0.0,6.0
7201,0.0,6.0
7202,0.0,6.0
7203,0.0,5.9
7204,0.0,5.9
7205,0.0,5.9
7206,0.0,5.9
7207,52.4,7.2
7208,101.0,8.4
7209,142.7,9.4
7210,174.5,10.2
7211,194.3,10.7
7212,200.9,10.9
7213,193.8,10.7
7214,173.5,10.2
7215,141.5,9.4
7216,99.9,8.3
7217,51.6,7.1
7218,0.0,5.8
7219,0.0,5.8
7220,0.0,5.8
7221,0.0,5.8
7222,0.0,5.8
7223,0.0,5.8
7224,0.0,5.8
7225,0.0,5.8
7226,0.0,5.8
7227,0.0,5.7
7228,0.0,5.7
7229,0.0,5.7
7230,0.0,5.7
7231,50.6,7.0
7232,97.6,8.2
7233,137.8,9.2
7234,168.5,10.0
7235,187.7,10.5
7236,194.1,10.7
7237,187.2,10.5
7238,167.6,10.0
7239,136.6,9.2
7240,96.5,8.1
7241,49.9,6.9
7242,0.0,5.6
7243,0.0,5.6
7244,0.0,5.6
7245,0.0,5.6
7246,0.0,5.6
7247,0.0,5.6
7248,0.0,5.6
7249,0.0,5.6
7250,0.0,5.6
7251,0.0,5.5
7252,0.0,5.5
7253,0.0,5.5
7254,0.0,5.5
7255,48.8,6.8
7256,94.2,8.0
7257,133.0,9.0
7258,162.7,9.8
7259,181.2,10.3
7260,187.3,10.5
7261,180.6,10.3
7262,161.7,9.8
7263,131.8,9.0
7264,93.1,7.9
7265,48.1,6.7
7266,0.0,5.4
7267,0.0,5.4
7268,0.0,5.4
7269,0.0,5.4
7270,0.0,5.4
7271,0.0,5.4
7272,0.0,5.4
7273,0.0,5.4
7274,0.0,5.4
7275,0.0,5.3
7276,0.0,5.3
7277,0.0,5.3
7278,0.0,5.3
7279,47.1,6.6
7280,90.9,7.8
7281,128.3,8.8
7282,156.9,9.6
7283,174.7,10.1
7284,180.6,10.3
7285,174.2,10.1
7286,155.9,9.6
7287,127.1,8.8
7288,89.8,7.7
7289,46.4,6.5
7290,0.0,5.2
7291,0.0,5.2
7292,0.0,5.2
7293,0.0,5.2
7294,0.0,5.2
7295,0.0,5.2
7296,0.0,5.2
7297,0.0,5.2
7298,0.0,5.2
7299,0.0,5.1
7300,0.0,5.1
7301,0.0,5.1
7302,0.0,5.1
7303,45.4,6.4
7304,87.6,7.6
7305,123.6,8.6
7306,151.2,9.4
7307,168.4,9.9
7308,174.1,10.1
7309,167.9,9.9
7310,150.3,9.4
7311,122.5,8.6
7312,86.5,7.5
7313,44.7,6.3
7314,0.0,5.0
7315,0.0,5.0
7316,0.0,5.0
7317,0.0,5.0
7318,0.0,5.0
7319,0.0,5.0
7320,0.0,5.0
7321,0.0,5.0
7322,0.0,5.0
7323,0.0,5.0
7324,0.0,4.9
7325,0.0,4.9
7326,0.0,4.9
7327,43.7,6.2
7328,84.3,7.4
7329,119.1,8.4
7330,145.6,9.2
7331,162.1,9.7
7332,167.6,9.9
7333,161.6,9.7
7334,144.7,9.2
7335,117.9,8.4
7336,83.3,7.4
7337,43.0,6.1
7338,0.0,4.8
7339,0.0,4.8
7340,0.0,4.8
7341,0.0,4.8
7342,0.0,4.8
7343,0.0,4.8
7344,0.0,4.8
7345,0.0,4.8
7346,0.0,4.8
7347,0.0,4.8
7348,0.0,4.8
7349,0.0,4.7
7350,0.0,4.7
7351,42.1,6.0
7352,81.1,7.2
7353,114.5,8.3
7354,140.1,9.0
7355,156.0,9.5
7356,161.2,9.7
7357,155.4,9.5
7358,139.1,9.0
7359,113.4,8.2
7360,80.1,7.2
7361,41.4,5.9
7362,0.0,4.6
7363,0.0,4.6
7364,0.0,4.6
7365,0.0,4.6
7366,0.0,4.6
7367,0.0,4.6
7368,0.0,4.6
7369,0.0,4.6
7370,0.0,4.6
7371,0.0,4.6
7372,0.0,4.6
7373,0.0,4.6
7374,0.0,4.6
7375,40.4,5.8
7376,78.0,7.0
7377,110.1,8.1
7378,134.6,8.9
7379,149.9,9.3
7380,154.9,9.5
7381,149.4,9.3
7382,133.7,8.8
7383,109.0,8.0
7384,76.9,7.0
7385,39.8,5.8
7386,0.0,4.5
7387,0.0,4.5
7388,0.0,4.4
7389,0.0,4.4
7390,0.0,4.4
7391,0.0,4.4
7392,0.0,4.4
7393,0.0,4.4
7394,0.0,4.4
7395,0.0,4.4
7396,0.0,4.4
7397,0.0,4.4
7398,0.0,4.4
7399,38.8,5.7
7400,74.9,6.9
7401,105.7,7.9
7402,129.3,8.7
7403,143.9,9.2
7404,148.7,9.3
7405,143.4,9.1
7406,128.4,8.6
7407,104.6,7.8
7408,73.9,6.8
7409,38.2,5.6
7410,0.0,4.3
7411,0.0,4.3
7412,0.0,4.3
7413,0.0,4.3
7414,0.0,4.2
7415,0.0,4.2
7416,0.0,4.2
7417,0.0,4.2
7418,0.0,4.2
7419,0.0,4.2
7420,0.0,4.2
7421,0.0,4.2
7422,0.0,4.2
7423,37.2,5.5
7424,71.8,6.7
7425,101.4,7.7
7426,124.0,8.5
7427,138.0,9.0
7428,142.7,9.1
7429,137.6,9.0
7430,123.1,8.5
7431,100.3,7.7
7432,70.8,6.6
7433,36.6,5.4
7434,0.0,4.1
7435,0.0,4.1
7436,0.0,4.1
7437,0.0,4.1
7438,0.0,4.1
7439,0.0,4.1
7440,0.0,4.1
7441,0.0,4.0
7442,0.0,4.0
7443,0.0,4.0
7444,0.0,4.0
7445,0.0,4.0
7446,0.0,4.0
7447,35.7,5.3
7448,68.8,6.5
7449,97.2,7.5
7450,118.8,8.3
7451,132.3,8.8
7452,136.7,9.0
7453,131.8,8.8
7454,118.0,8.3
7455,96.1,7.5
7456,67.9,6.4
7457,35.1,5.2
7458,0.0,3.9
7459,0.0,3.9
7460,0.0,3.9
7461,0.0,3.9
7462,0.0,3.9
7463,0.0,3.9
7464,0.0,3.9
7465,0.0,3.9
7466,0.0,3.9
7467,0.0,3.9
7468,0.0,3.9
7469,0.0,3.8
7470,0.0,3.8
7471,34.2,5.1
7472,65.9,6.3
7473,93.0,7.4
7474,113.7,8.1
7475,126.6,8.6
7476,130.8,8.8
7477,126.1,8.6
7478,112.9,8.1
7479,92.0,7.3
7480,64.9,6.3
7481,33.6,5.1
7482,0.0,3.8
7483,0.0,3.7
7484,0.0,3.7
7485,0.0,3.7
7486,0.0,3.7
7487,0.0,3.7
7488,0.0,3.7
7489,0.0,3.7
7490,0.0,3.7
7491,0.0,3.7
7492,0.0,3.7
7493,0.0,3.7
7494,0.0,3.7
7495,32.7,5.0
7496,63.0,6.2
7497,89.0,7.2
7498,108.7,8.0
7499,121.1,8.5
7500,125.1,8.6
7501,120.6,8.4
7502,107.9,7.9
7503,87.9,7.1
7504,62.1,6.1
7505,32.1,4.9
7506,0.0,3.6
7507,0.0,3.6
7508,0.0,3.6
7509,0.0,3.6
7510,0.0,3.6
7511,0.0,3.5
7512,0.0,3.5
7513,0.0,3.5
7514,0.0,3.5
7515,0.0,3.5
7516,0.0,3.5
7517,0.0,3.5
7518,0.0,3.5
7519,31.2,4.8
7520,60.2,6.0
7521,85.0,7.0
7522,103.8,7.8
7523,115.6,8.3
7524,119.4,8.5
7525,115.2,8.3
7526,103.0,7.8
7527,84.0,7.0
7528,59.3,5.9
7529,30.6,4.7
7530,0.0,3.4
7531,0.0,3.4
7532,0.0,3.4
7533,0.0,3.4
7534,0.0,3.4
7535,0.0,3.4
7536,0.0,3.4
7537,0.0,3.4
7538,0.0,3.4
7539,0.0,3.4
7540,0.0,3.3
7541,0.0,3.3
7542,0.0,3.3
7543,29.8,4.6
7544,57.4,5.8
7545,81.0,6.9
7546,99.1,7.6
7547,110.3,8.1
7548,113.9,8.3
7549,109.8,8.1
7550,98.3,7.6
7551,80.1,6.8
7552,56.5,5.8
7553,29.2,4.6
7554,0.0,3.3
7555,0.0,3.2
7556,0.0,3.2
7557,0.0,3.2
7558,0.0,3.2
7559,0.0,3.2
7560,0.0,3.2
7561,0.0,3.2
7562,0.0,3.2
7563,0.0,3.2
7564,0.0,3.2
7565,0.0,3.2
7566,0.0,3.2
7567,28.4,4.5
7568,54.7,5.7
7569,77.2,6.7
7570,94.4,7.5
7571,105.0,8.0
7572,108.5,8.1
7573,104.6,8.0
7574,93.6,7.5
7575,76.3,6.7
7576,53.8,5.6
7577,27.8,4.4
7578,0.0,3.1
7579,0.0,3.1
7580,0.0,3.1
7581,0.0,3.1
7582,0.0,3.1
7583,0.0,3.1
7584,0.0,3.1
7585,0.0,3.1
7586,0.0,3.0
7587,0.0,3.0
7588,0.0,3.0
7589,0.0,3.0
7590,0.0,3.0
7591,27.0,4.3
7592,52.0,5.5
7593,73.4,6.5
7594,89.8,7.3
7595,99.9,7.8
7596,103.2,8.0
7597,99.5,7.8
7598,89.0,7.3
7599,72.5,6.5
7600,51.2,5.5
7601,26.4,4.2
7602,0.0,2.9
7603,0.0,2.9
7604,0.0,2.9
7605,0.0,2.9
7606,0.0,2.9
7607,0.0,2.9
7608,0.0,2.9
7609,0.0,2.9
7610,0.0,2.9
7611,0.0,2.9
7612,0.0,2.9
7613,0.0,2.9
7614,0.0,2.9
7615,25.7,4.2
7616,49.4,5.4
7617,69.8,6.4
7618,85.3,7.2
7619,94.9,7.7
7620,98.0,7.8
7621,94.5,7.7
7622,84.5,7.1
7623,68.9,6.3
7624,48.6,5.3
7625,25.1,4.1
7626,0.0,2.8
7627,0.0,2.8
7628,0.0,2.8
7629,0.0,2.8
7630,0.0,2.8
7631,0.0,2.8
7632,0.0,2.8
7633,0.0,2.7
7634,0.0,2.7
7635,0.0,2.7
7636,0.0,2.7
7637,0.0,2.7
7638,0.0,2.7
7639,24.3,4.0
7640,46.9,5.2
7641,66.2,6.2
7642,80.9,7.0
7643,90.0,7.5
7644,93.0,7.7
7645,89.6,7.5
7646,80.2,7.0
7647,65.3,6.2
7648,46.1,5.2
7649,23.8,3.9
7650,0.0,2.6
7651,0.0,2.6
7652,0.0,2.6
7653,0.0,2.6
7654,0.0,2.6
7655,0.0,2.6
7656,0.0,2.6
7657,0.0,2.6
7658,0.0,2.6
7659,0.0,2.6
7660,0.0,2.6
7661,0.0,2.6
7662,0.0,2.6
7663,23.0,3.9
7664,44.4,5.1
7665,62.7,6.1
7666,76.6,6.9
7667,85.2,7.4
7668,88.0,7.5
7669,84.8,7.4
7670,75.9,6.9
7671,61.8,6.1
7672,43.6,5.0
7673,22.5,3.8
7674,0.0,2.5
7675,0.0,2.5
7676,0.0,2.5
7677,0.0,2.5
7678,0.0,2.5
7679,0.0,2.5
7680,0.0,2.5
7681,0.0,2.5
7682,0.0,2.4
7683,0.0,2.4
7684,0.0,2.4
7685,0.0,2.4
7686,0.0,2.4
7687,21.8,3.7
7688,42.0,4.9
7689,59.3,5.9
7690,72.4,6.7
7691,80.6,7.2
7692,83.2,7.4
7693,80.2,7.2
7694,71.7,6.7
7695,58.4,5.9
7696,41.2,4.9
7697,21.3,3.7
7698,0.0,2.4
7699,0.0,2.4
7700,0.0,2.3
7701,0.0,2.3
7702,0.0,2.3
7703,0.0,2.3
7704,0.0,2.3
7705,0.0,2.3
7706,0.0,2.3
7707,0.0,2.3
7708,0.0,2.3
7709,0.0,2.3
7710,0.0,2.3
7711,20.6,3.6
7712,39.7,4.8
7713,55.9,5.8
